num,name,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Run_ID,Session,Date
4,Prairie,1.70137702854804,0.000441328751828824,0.0624133106301513,1.58613295433833,1.65854763763925,1.69882653947544,1.7420827740274,1.82880950808564,20000,0.999969914738691,2012,_current,3,2012-06-20
1,Maize-Soybean,1.62975107472486,0.000467667436666791,0.0661381631614436,1.50673609713633,1.58444087503287,1.62748084960998,1.67303872098784,1.76395253736258,20000,0.999872036204538,2012,_current,4,2012-08-05
2,Switchgrass,1.65103697453139,0.000479309848960186,0.0677846488978495,1.52406442782087,1.60443273889279,1.64861367490442,1.69536614807546,1.79101071975223,20000,1.00012930253381,2012,_current,4,2012-08-05
3,Miscanthus,1.70590363413112,0.000526000165839606,0.0743876568340868,1.56777014334964,1.65393712807663,1.70400058743856,1.75487924389956,1.85781014117563,20000,1.00001082193332,2012,_current,4,2012-08-05
4,Prairie,1.53258895186493,0.000426328955553531,0.0602920190976159,1.41979765185299,1.49120836209773,1.5309513651706,1.57181773650966,1.65644052469655,20000,0.999849435958185,2012,_current,4,2012-08-05
1,Maize-Soybean,1.68901861946877,0.000492039482217404,0.0695848908974888,1.55739831927174,1.64111974323226,1.68690758832778,1.73372798880657,1.83127328368325,20000,0.999922345499537,2012,_current,5,2012-08-30
2,Switchgrass,1.64007367955309,0.000587629827685074,0.0831034071967196,1.4864651814043,1.58254884870832,1.63671270896165,1.69351511905553,1.81345069383612,20000,0.999873142053552,2012,_current,5,2012-08-30
3,Miscanthus,2.00521721315474,0.000612252363443039,0.0865855595976127,1.84467962826965,1.94580648093629,2.00230848765281,2.06156165660841,2.18344770200421,20000,0.999885744768768,2012,_current,5,2012-08-30
4,Prairie,1.51968923675685,0.00055980422618732,0.0791682728947883,1.37449517887326,1.46491346118161,1.51628733947631,1.57037447175292,1.68452056070388,20000,0.999840677100078,2012,_current,5,2012-08-30
1,Switchgrass,1.76075176821658,0.000498772943886592,0.0705371461789173,1.62934862198686,1.71228517303497,1.75882617060755,1.80701747872398,1.90459713345837,20000,0.999850325481211,2012,_current,6,2012-10-24
2,Miscanthus,1.79950773234042,0.000586730126462126,0.082976170229562,1.64592016807449,1.74204038619506,1.79540233390229,1.85396685321051,1.97198553692208,20000,0.999828096677531,2012,_current,6,2012-10-24
3,Prairie,1.54642382045351,0.000435791710579384,0.0616302547471136,1.43169261209988,1.50401558965794,1.54438353741446,1.58678982600289,1.67276827508501,20000,0.999803006998221,2012,_current,6,2012-10-24
1,Maize-Soybean,1.58616231906784,0.000662033178188056,0.0936256299334512,1.41649165195639,1.52043988313171,1.58148819301924,1.6458094344253,1.78285861048576,20000,1.00002432946915,2013,_current,5,2013-08-14
2,Switchgrass,1.83493595762195,0.000626558633089365,0.0886087716536928,1.67120634088518,1.77369216561975,1.83155970222315,1.89227764416751,2.0189791732324,20000,0.999924047197358,2013,_current,5,2013-08-14
3,Miscanthus,1.82491368008465,0.000644439538671753,0.0911375135719053,1.65811946333447,1.76021065064373,1.82158708910063,1.88486430896021,2.01218574515409,20000,0.999848196369002,2013,_current,5,2013-08-14
4,Prairie,1.35441632372297,0.000383307896521772,0.0542079225825793,1.25365033529799,1.31742909385435,1.35210336082603,1.38939271436815,1.46682124897552,20000,0.999853392919206,2013,_current,5,2013-08-14
1,Maize-Soybean,1.95169630380994,0.000917587436436447,0.129766459727158,1.71695319861303,1.86157516816905,1.94519285213704,2.03575535670158,2.22216481238001,20000,0.999928920590902,2014,_current,2,2014-08-14
2,Switchgrass,1.7639324923927,0.000529395845835292,0.0748678785044246,1.62599362963927,1.71206394319325,1.76096627826902,1.81300397958679,1.91876654123764,20000,0.999901550645631,2014,_current,2,2014-08-14
3,Miscanthus,1.98738953304977,0.000554128144314642,0.0783655536982402,1.8393716446674,1.93331516473385,1.98450416638905,2.03817676449116,2.14832390326494,20000,0.999930204065012,2014,_current,2,2014-08-14
4,Prairie,1.25407819870762,0.000376565729950592,0.0532544362421052,1.15477255075814,1.21733262279109,1.25201869089455,1.28903562329693,1.36282379436092,20000,0.999820068922218,2014,_current,2,2014-08-14
