num,name,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Run_ID,Session,Date
1,Maize-Soybean,9.09048182430662,0.117530222250221,9.27267770779966,1.87100674003084,4.02258066531096,6.47517650606473,10.7728855773435,32.2147809486564,6224.59666292989,1.00033778937793,2012,_current,3,2012-06-20
2,Switchgrass,1.62149944156622,0.0078809821440406,0.757674495944631,0.818811514588946,1.150399460848,1.43201104323353,1.86800222772101,3.54213073702332,9242.82329833677,1.00008311291189,2012,_current,3,2012-06-20
3,Miscanthus,0.495047633446903,0.00138777653404809,0.123004137111536,0.329235978295889,0.414382253487105,0.471951711288417,0.549504409196948,0.794623335793203,7855.97979823133,0.999971572842375,2012,_current,3,2012-06-20
4,Prairie,1.10638200781198,0.00339755767973162,0.338570998109809,0.664283502166748,0.880033799965337,1.03844074066816,1.25262552948632,1.94083374854829,9930.37915725208,1.00037134669819,2012,_current,3,2012-06-20
1,Maize-Soybean,0.82913881685274,0.00182459162310802,0.161321878843829,0.583018243727932,0.721830692153041,0.807656625501256,0.910806606011013,1.19086282063553,7817.27139033428,1.00062331780915,2012,_current,4,2012-08-05
2,Switchgrass,4.09314158440459,0.0489411577628111,5.71415117703212,1.14838009650204,1.91629602623071,2.79042160540429,4.50518875766321,14.5216571698293,13631.8555205142,1.00040852011727,2012,_current,4,2012-08-05
3,Miscanthus,0.460409670683051,0.00191060275550525,0.18895007981758,0.278475588505037,0.359102099547202,0.418513648014806,0.506718077642981,0.898927262129923,9780.3266503231,1.00072825682159,2012,_current,4,2012-08-05
4,Prairie,0.743338936708626,0.00176961507210802,0.162756109086123,0.505784199805927,0.633463543276084,0.719080329363645,0.822110976022923,1.13865862094438,8458.96018036638,1.00005927105638,2012,_current,4,2012-08-05
1,Maize-Soybean,0.649775254190938,0.00139142352207695,0.114894337424207,0.455716848920586,0.568931623911276,0.638085020452411,0.71838234370801,0.905366285234738,6818.33865782001,1.00099760635013,2012,_current,5,2012-08-30
2,Switchgrass,1.33197229206881,0.00738953236937773,0.81007624304004,0.645671338984591,0.929858568949148,1.15675554718103,1.49250185134029,3.07073690489558,12017.6037461799,0.99988702713862,2012,_current,5,2012-08-30
3,Miscanthus,0.411906590844398,0.00145552652392964,0.153826383971087,0.238865922970715,0.321644697810303,0.379833647075543,0.461216134215028,0.770836278397182,11169.1831973325,1.00008241371349,2012,_current,5,2012-08-30
4,Prairie,0.804820402103007,0.00387009807990561,0.413308748450167,0.375049891322484,0.557105432294797,0.704631069837092,0.927928908886763,1.84667423050269,11405.2616538038,1.00014948317059,2012,_current,5,2012-08-30
1,Switchgrass,1.64599373148078,0.00789436278350392,0.891166831216855,0.827357355742964,1.15694990707925,1.43344764309722,1.85206431221896,3.76981975590287,12743.357502468,1.00041766795838,2012,_current,6,2012-10-24
2,Miscanthus,0.418996465439465,0.00186188463030391,0.191604992568994,0.238501209515583,0.321222664790038,0.380484525704982,0.461436841538713,0.829512760941842,10590.2962341529,1.00034204366753,2012,_current,6,2012-10-24
3,Prairie,0.620825971856512,0.00181260048818949,0.149392735100525,0.394920080397086,0.518256673778508,0.599436990829326,0.69835604959614,0.967252006869362,6792.89296733677,1.00050580703869,2012,_current,6,2012-10-24
1,Maize-Soybean,0.774373575829054,0.00452011689257868,0.471318876012188,0.36993886535398,0.516224136891255,0.649319063922797,0.876170787223717,1.92033713227951,10872.522987553,0.999946376631535,2013,_current,5,2013-08-14
2,Switchgrass,2.67652911136624,0.0152139232856111,1.7278079328946,1.01338690784856,1.61630375682189,2.21546903987713,3.15992249496113,7.09493759637051,12897.5875091722,1.00012755025343,2013,_current,5,2013-08-14
3,Miscanthus,0.770573626121114,0.00321713791939541,0.318648519628248,0.419366470639655,0.5770868265072,0.697456530203133,0.872950118517403,1.56044824422115,9810.34885603374,1.00014054363212,2013,_current,5,2013-08-14
4,Prairie,1.90879106719459,0.00705524107188393,0.729054101233533,1.01849484862805,1.41245269583492,1.7439772802654,2.21855647138942,3.78036639658729,10678.1446363085,1.00019122120079,2013,_current,5,2013-08-14
1,Maize-Soybean,1.28445949234146,0.00469334548234217,0.468525966440774,0.736529593149196,0.996421673001734,1.18515104538302,1.44433905320899,2.43220376731879,9965.57315997351,1.00046215400096,2014,_current,2,2014-08-14
2,Switchgrass,8.86621507790321,0.0620265346525076,6.16324192024528,2.84917513467071,5.02332360421826,7.14577945948504,10.6494523053972,25.3764715810496,9873.32410197407,1.00055696861669,2014,_current,2,2014-08-14
3,Miscanthus,1.57855406588146,0.00469153208112222,0.489066720606697,0.958446230508567,1.25247843995061,1.47589662568736,1.77862402084223,2.83015836113674,10866.929315444,1.0001604453405,2014,_current,2,2014-08-14
4,Prairie,4.23104096969923,0.0193410352885646,2.04556935419568,1.90030192283169,2.88077282023309,3.74569287349967,5.006722264172,9.41922847305252,11185.8497798325,1.00032331523206,2014,_current,2,2014-08-14
