"Year","Treatment","Block","Sample","Upper","Lower","Pct_dead","Mass_root","Mass_rhizome","Soil_length","Biomass_notes","Num_cores","Fert_kg_ha","Pct_N_root","Pct_C_root","CN_notes_root","Pct_N_rhizome","Pct_C_rhizome","CN_notes_rhizome","Midpoint","Layer_fraction","Mass_total","Biomass_g_cm3","Biomass_g_m2","Mass_root_C","Mass_root_N","Mass_rhizome_C","Mass_rhizome_N","Mass_total_C","Mass_total_N","C_g_cm3","N_g_cm3","C_g_m2","N_g_m2"
2014,"Maize",0,"North 2",100,128,"1",0.03,0,106,"",3,180,0.85,41.92,NA,NA,NA,NA,117.666666666667,1.26190476190476,0.03,2.482421687283e-05,6.9507807243924,0.012576,0.000255,0,0,0.012576,0.000255,1.04063117130903e-05,2.11005843419055e-07,2.91376727966529,0.0590816361573354
2014,"Maize",0,"South 1",0,10,"20",0.03,0,30,"",3,180,2.42,43.71,NA,NA,NA,NA,5,1,0.03,8.7712232950666e-05,8.7712232950666,0.013113,0.000726,0,0,0.013113,0.000726,3.83390170227361e-05,2.12263603740612e-06,3.83390170227361,0.212263603740612
2014,"Maize",0,"South 1",10,30,"5",0.08,0,60,"",3,180,1.62,35.89,NA,NA,NA,NA,20,1,0.08,0.000116949643934221,23.3899287868443,0.028712,0.001296,0,0,0.028712,0.001296,4.1973227207992e-05,1.89458423173439e-06,8.39464544159841,0.378916846346877
2014,"Maize",0,"South 1",30,50,"5",0.9,0,60,"",3,180,1.41,38.07,NA,NA,NA,NA,40,1,0.9,0.00131568349425999,263.136698851998,0.34263,0.01269,0,0,0.34263,0.01269,0.000500880706264778,1.85511372690659e-05,100.176141252956,3.71022745381317
2014,"Maize",0,"South 1",50,100,"1",0.2,0,150,"",3,180,1.08,35.8,NA,NA,NA,NA,75,1,0.2,0.000116949643934221,58.4748219671107,0.0716,0.00216,0,0,0.0716,0.00216,4.18679725284512e-05,1.26305615448959e-06,20.9339862642256,0.631528077244795
2014,"Maize",0,"South 1",100,128,"5",0.05,0,139,"",3,180,1.45,37.5,NA,NA,NA,NA,123.166666666667,1.6547619047619,0.05,3.15511629318942e-05,8.83432562093039,0.01875,0.000725,0,0,0.01875,0.000725,1.18316860994603e-05,4.57491862512467e-07,3.3128721078489,0.128097721503491
2014,"Maize",0,"South 2",0,10,"3",0.47,0,30,"",3,180,1.5,43.93,NA,NA,NA,NA,5,1,0.47,0.0013741583162271,137.41583162271,0.206471,0.00705,0,0,0.206471,0.00705,0.000603667748318565,2.06123747434065e-05,60.3667748318565,2.06123747434065
2014,"Maize",0,"South 2",10,30,"0",0.41,0,60,"",3,180,1.15,38.75,NA,NA,NA,NA,20,1,0.41,0.000599366925162884,119.873385032577,0.158875,0.004715,0,0,0.158875,0.004715,0.000232254683500618,6.89271963937317e-06,46.4509367001235,1.37854392787463
2014,"Maize",0,"South 2",30,50,"0",0.11,0,60,"",3,180,0.9,33.31,NA,NA,NA,NA,40,1,0.11,0.000160805760409554,32.1611520819109,0.036641,0.00099,0,0,0.036641,0.00099,5.35643987924226e-05,1.44725184368599e-06,10.7128797584845,0.289450368737198
2014,"Maize",0,"South 2",50,100,"1",0.26,0,150,"",3,180,0.89,30.56,NA,NA,NA,NA,75,1,0.26,0.000152034537114488,76.0172685572439,0.079456,0.002314,0,0,0.079456,0.002314,4.64617545421875e-05,1.35310738031894e-06,23.2308772710937,0.67655369015947
2014,"Maize",0,"South 2",100,128,"0",0.05,0,139,"",3,180,0.88,31.02,NA,NA,NA,NA,123.166666666667,1.6547619047619,0.05,3.15511629318942e-05,8.83432562093039,0.01551,0.00044,0,0,0.01551,0.00044,9.7871707414736e-06,2.77650233800669e-07,2.74040780761261,0.0777420654641874
2014,"Maize",0,"West 1",0,10,"15",0.58,0,30,"",3,180,1.21,38.03,NA,NA,NA,NA,5,1,0.58,0.00169576983704621,169.576983704621,0.220574,0.007018,0,0,0.220574,0.007018,0.000644901269028673,2.05188150282591e-05,64.4901269028673,2.05188150282591
2014,"Maize",0,"West 1",10,30,"1",0.22,0,60,"",3,180,1.69,31.17,NA,NA,NA,NA,20,1,0.22,0.000321611520819109,64.3223041638217,0.068574,0.003718,0,0,0.068574,0.003718,0.000100246311039316,5.43523470184294e-06,20.0492622078632,1.08704694036859
2014,"Maize",0,"West 1",30,50,"1",0.08,0,60,"",3,180,1.79,38.79,NA,NA,NA,NA,40,1,0.08,0.000116949643934221,23.3899287868443,0.031032,0.001432,0,0,0.031032,0.001432,4.53647668820845e-05,2.09339862642256e-06,9.07295337641689,0.418679725284512
2014,"Maize",0,"West 1",50,100,"2",0.23,0,150,"",3,180,1.3,36.97,NA,NA,NA,NA,75,1,0.23,0.000134492090524355,67.2460452621773,0.085031,0.00299,0,0,0.085031,0.00299,4.97217258668539e-05,1.74839717681661e-06,24.8608629334269,0.874198588408305
2014,"Maize",0,"West 1",100,128,"1",0.01,0,76,"",3,180,0.46,41.76,NA,NA,NA,NA,112.666666666667,0.904761904761905,0.01,1.15410832829824e-05,3.23150331923506,0.004176,4.6e-05,0,0,0.004176,4.6e-05,4.81955637897344e-06,5.30889831017189e-08,1.34947578611256,0.0148649152684813
2014,"Maize",0,"West 2",0,10,"2",0.12,0,30,"",3,180,1.44,34.04,NA,NA,NA,NA,5,1,0.12,0.000350848931802664,35.0848931802664,0.040848,0.001728,0,0,0.040848,0.001728,0.000119428976385627,5.05222461795836e-06,11.9428976385627,0.505222461795836
2014,"Maize",0,"West 2",10,30,"0",0.07,0,60,"",3,180,2.38,36.65,NA,NA,NA,NA,20,1,0.07,0.000102330938442444,20.4661876884887,0.025655,0.001666,0,0,0.025655,0.001666,3.75042889391556e-05,2.43547633493016e-06,7.50085778783112,0.487095266986032
2014,"Maize",0,"West 2",30,50,"0",0.07,0,60,"",3,180,1.03,33.06,NA,NA,NA,NA,40,1,0.07,0.000102330938442444,20.4661876884887,0.023142,0.000721,0,0,0.023142,0.000721,3.38306082490719e-05,1.05400866595717e-06,6.76612164981438,0.210801733191434
2014,"Maize",0,"West 2",50,100,"0",0.11,0,137,"",3,180,1.11,36.3,NA,NA,NA,NA,72.8333333333333,0.913333333333333,0.11,7.04258804713377e-05,35.2129402356688,0.03993,0.001221,0,0,0.03993,0.001221,2.55645946110956e-05,7.81727273231848e-07,12.7822973055478,0.390863636615924
2014,"Maize",0,"West 2",100,128,"0",0.05,0,58,"",3,180,0.69,28.54,NA,NA,NA,NA,109.666666666667,0.69047619047619,0.05,7.56139939229879e-05,21.1719182984366,0.01427,0.000345,0,0,0.01427,0.000345,2.15802338656208e-05,5.21736558068617e-07,6.04246548237381,0.146086236259213
2014,"Maize",1,"East",0,10,"50",0.03,0,30,"",3,180,2.06,43.14,NA,NA,NA,NA,5,1,0.03,8.7712232950666e-05,8.7712232950666,0.012942,0.000618,0,0,0.012942,0.000618,3.78390572949173e-05,1.80687199878372e-06,3.78390572949173,0.180687199878372
2014,"Maize",1,"East",10,30,"2",0.11,0,60,"",3,180,1.42,32.24,NA,NA,NA,NA,20,1,0.11,0.000160805760409554,32.1611520819109,0.035464,0.001562,0,0,0.035464,0.001562,5.18437771560403e-05,2.28344179781567e-06,10.3687554312081,0.456688359563134
2014,"Maize",1,"East",30,50,"1",0.07,0,60,"",3,180,1.71,37.91,NA,NA,NA,NA,40,1,0.07,0.000102330938442444,20.4661876884887,0.026537,0.001197,0,0,0.026537,0.001197,3.87936587635304e-05,1.74985904736579e-06,7.75873175270608,0.349971809473157
2014,"Maize",1,"East",50,100,"10",0.25,0,150,"",3,180,1.13,21.34,NA,NA,NA,NA,75,1,0.25,0.000146187054917777,73.0935274588883,0.05335,0.002825,0,0,0.05335,0.002825,3.11963175194535e-05,1.65191372057088e-06,15.5981587597268,0.825956860285438
2014,"Maize",1,"East",100,128,"10",0.04,0,122,"",3,180,2.4,41.16,NA,NA,NA,NA,120.333333333333,1.45238095238095,0.04,2.87581091641528e-05,8.05227056596278,0.016464,0.00096,0,0,0.016464,0.00096,1.18368377319653e-05,6.90194619939667e-07,3.31431456495028,0.193254493583107
2014,"Maize",1,"North",0,10,"1",0.7,0,30,"",3,180,1.05,42.39,NA,NA,NA,NA,5,1,0.7,0.00204661876884887,204.661876884887,0.29673,0.00735,0,0,0.29673,0.00735,0.000867561696115038,2.14894970729132e-05,86.7561696115037,2.14894970729132
2014,"Maize",1,"North",10,30,"3",0.24,0,60,"",3,180,1.59,38.86,NA,NA,NA,NA,20,1,0.24,0.000350848931802664,70.1697863605328,0.093264,0.003816,0,0,0.093264,0.003816,0.000136339894898515,5.57849801566236e-06,27.267978979703,1.11569960313247
2014,"Maize",1,"North",30,50,"0",0.08,0,60,"",3,180,1.36,34.65,NA,NA,NA,NA,40,1,0.08,0.000116949643934221,23.3899287868443,0.02772,0.001088,0,0,0.02772,0.001088,4.05230516232077e-05,1.59051515750541e-06,8.10461032464154,0.318103031501082
2014,"Maize",1,"North",50,100,"1",0.1,0,150,"",3,180,1.38,31.83,NA,NA,NA,NA,75,1,0.1,5.84748219671107e-05,29.2374109835553,0.03183,0.00138,0,0,0.03183,0.00138,1.86125358321313e-05,8.06952543146127e-07,9.30626791606566,0.403476271573064
2014,"Maize",1,"North",100,128,"10",0.02,0,108,"",3,180,0.75,17.76,NA,NA,NA,NA,118,1.28571428571429,0.02,1.62430061019752e-05,4.54804170855305,0.003552,0.00015,0,0,0.003552,0.00015,2.88475788371079e-06,1.21822545764814e-07,0.807732207439022,0.0341103128141479
2014,"Maize",1,"South",0,10,"3",0.07,0,30,"",3,180,2.31,39.86,NA,NA,NA,NA,5,1,0.07,0.000204661876884887,20.4661876884887,0.027902,0.001617,0,0,0.027902,0.001617,8.15782241263161e-05,4.7276893560409e-06,8.15782241263161,0.47276893560409
2014,"Maize",1,"South",10,30,"5",0.12,0,60,"",3,180,1.28,34.34,NA,NA,NA,NA,20,1,0.12,0.000175424465901332,35.0848931802664,0.041208,0.001536,0,0,0.041208,0.001536,6.02407615905174e-05,2.24543316353705e-06,12.0481523181035,0.44908663270741
2014,"Maize",1,"South",30,50,"0",0.05,0,60,"",3,180,1.4,34.14,NA,NA,NA,NA,40,1,0.05,7.30935274588883e-05,14.6187054917777,0.01707,7e-04,0,0,0.01707,7e-04,2.49541302744645e-05,1.02330938442444e-06,4.9908260548929,0.204661876884887
2014,"Maize",1,"South",50,100,"15",0.12,0,150,"",3,180,1.35,28.53,NA,NA,NA,NA,75,1,0.12,7.01697863605328e-05,35.0848931802664,0.034236,0.00162,0,0,0.034236,0.00162,2.001944004866e-05,9.47292115867193e-07,10.00972002433,0.473646057933596
2014,"Maize",1,"South",100,128,"0",0,0,117,"",3,180,NA,NA,NA,NA,NA,NA,119.5,1.39285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Maize",1,"West",0,10,"5",0.08,0,30,"",3,180,1.45,41.44,NA,NA,NA,NA,5,1,0.08,0.000233899287868443,23.3899287868443,0.033152,0.00116,0,0,0.033152,0.00116,9.69278648926827e-05,3.39153967409242e-06,9.69278648926826,0.339153967409242
2014,"Maize",1,"West",10,30,"3",0.17,0,60,"",3,180,1.7,35.96,NA,NA,NA,NA,20,1,0.17,0.00024851799336022,49.7035986720441,0.061132,0.00289,0,0,0.061132,0.00289,8.93670704123353e-05,4.22480588712375e-06,17.873414082467,0.844961177424749
2014,"Maize",1,"West",30,50,"0",0.07,0,60,"",3,180,0.84,32.57,NA,NA,NA,NA,40,1,0.07,0.000102330938442444,20.4661876884887,0.022799,0.000588,0,0,0.022799,0.000588,3.33291866507039e-05,8.59579882916527e-07,6.66583733014078,0.171915976583305
2014,"Maize",1,"West",50,100,"0",0.04,0,150,"",3,180,1.69,39.74,NA,NA,NA,NA,75,1,0.04,2.33899287868443e-05,11.6949643934221,0.015896,0.000676,0,0,0.015896,0.000676,9.29515769989191e-06,3.95289796497668e-07,4.64757884994596,0.197644898248834
2014,"Maize",1,"West",100,128,"10",0.03,0,120,"",3,180,1.23,30.04,NA,NA,NA,NA,120,1.42857142857143,0.03,2.19280582376665e-05,6.13985630654662,0.009012,0.000369,0,0,0.009012,0.000369,6.58718869459502e-06,2.69715116323298e-07,1.8444128344866,0.0755202325705234
2014,"Maize",2,"East",0,10,"10",0.18,0,30,"",3,180,1.39,35.13,NA,NA,NA,NA,5,1,0.18,0.000526273397703996,52.6273397703996,0.063234,0.002502,0,0,0.063234,0.002502,0.000184879844613414,7.31520022808555e-06,18.4879844613414,0.731520022808554
2014,"Maize",2,"East",10,30,"3",0.22,0,60,"",3,180,1.2,36.29,NA,NA,NA,NA,20,1,0.22,0.000321611520819109,64.3223041638217,0.079838,0.00264,0,0,0.079838,0.00264,0.000116712820905255,3.8593382498293e-06,23.3425641810509,0.771867649965861
2014,"Maize",2,"East",30,50,"1",0.11,0,60,"",3,180,0.7,28.61,NA,NA,NA,NA,40,1,0.11,0.000160805760409554,32.1611520819109,0.031471,0.00077,0,0,0.031471,0.00077,4.60065280531735e-05,1.12564032286688e-06,9.2013056106347,0.225128064573376
2014,"Maize",2,"East",50,100,"5",0.06,0,150,"",3,180,1.46,33.46,NA,NA,NA,NA,75,1,0.06,3.50848931802664e-05,17.5424465901332,0.020076,0.000876,0,0,0.020076,0.000876,1.17394052581171e-05,5.12239440431889e-07,5.86970262905857,0.256119720215945
2014,"Maize",2,"East",100,128,"10",0.04,0,79,"",3,180,1.59,34.28,NA,NA,NA,NA,113.166666666667,0.94047619047619,0.04,4.44112571902106e-05,12.435152013259,0.013712,0.000636,0,0,0.013712,0.000636,1.52241789648042e-05,7.06138989324349e-07,4.26277011014518,0.197718917010818
2014,"Maize",2,"North",0,10,"5",0.02,0,30,"",3,180,2.34,42.55,NA,NA,NA,NA,5,1,0.02,5.84748219671107e-05,5.84748219671107,0.00851,0.000468,0,0,0.00851,0.000468,2.48810367470056e-05,1.36831083403039e-06,2.48810367470056,0.136831083403039
2014,"Maize",2,"North",10,30,"5",0.07,0,60,"",3,180,1.28,36.32,NA,NA,NA,NA,20,1,0.07,0.000102330938442444,20.4661876884887,0.025424,0.000896,0,0,0.025424,0.000896,3.71665968422955e-05,1.30983601206328e-06,7.43331936845911,0.261967202412656
2014,"Maize",2,"North",30,50,"10",0.08,0,60,"",3,180,1.44,37.88,NA,NA,NA,NA,40,1,0.08,0.000116949643934221,23.3899287868443,0.030304,0.001152,0,0,0.030304,0.001152,4.43005251222831e-05,1.68407487265279e-06,8.86010502445661,0.336814974530557
2014,"Maize",2,"North",50,100,"0",0.1,0,117,"",3,180,1.22,36.28,NA,NA,NA,NA,69.5,0.78,0.1,7.49677204706547e-05,37.4838602353273,0.03628,0.00122,0,0,0.03628,0.00122,2.71982889867535e-05,9.14606189741987e-07,13.5991444933768,0.457303094870994
2014,"Maize",2,"North",100,128,NA,NA,NA,NA,"No core below 1 meter",3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Maize",2,"South",0,10,"25",0.04,0,30,"",3,180,1.81,41.44,NA,NA,NA,NA,5,1,0.04,0.000116949643934221,11.6949643934221,0.016576,0.000724,0,0,0.016576,0.000724,4.84639324463413e-05,2.11678855520941e-06,4.84639324463413,0.211678855520941
2014,"Maize",2,"South",10,30,"10",0.09,0,60,"",3,180,1.66,33.4,NA,NA,NA,NA,20,1,0.09,0.000131568349425999,26.3136698851998,0.03006,0.001494,0,0,0.03006,0.001494,4.39438287082837e-05,2.18403460047158e-06,8.78876574165673,0.436806920094317
2014,"Maize",2,"South",30,50,"0",0.04,0,60,"",3,180,1.68,40.9,NA,NA,NA,NA,40,1,0.04,5.84748219671107e-05,11.6949643934221,0.01636,0.000672,0,0,0.01636,0.000672,2.39162021845483e-05,9.82377009047459e-07,4.78324043690965,0.196475401809492
2014,"Maize",2,"South",50,100,"5",0.03,0,150,"",3,180,1.5,39.53,NA,NA,NA,NA,75,1,0.03,1.75424465901332e-05,8.7712232950666,0.011859,0.00045,0,0,0.011859,0.00045,6.93452913707965e-06,2.63136698851998e-07,3.46726456853983,0.131568349425999
2014,"Maize",2,"South",100,128,"0",0.01,0,63,"",3,180,1.14,31.96,NA,NA,NA,NA,110.5,0.75,0.01,1.39225766588359e-05,3.89832146447404,0.003196,0.000114,0,0,0.003196,0.000114,4.44965550016394e-06,1.58717373910729e-07,1.2459035400459,0.0444408646950041
2014,"Maize",2,"West",0,10,"5",0.04,0,30,"",3,180,2.15,42.42,NA,NA,NA,NA,5,1,0.04,0.000116949643934221,11.6949643934221,0.016968,0.00086,0,0,0.016968,0.00086,4.96100389568967e-05,2.51441734458576e-06,4.96100389568967,0.251441734458576
2014,"Maize",2,"West",10,30,"4",0.04,0,60,"",3,180,1.18,36.26,NA,NA,NA,NA,20,1,0.04,5.84748219671107e-05,11.6949643934221,0.014504,0.000472,0,0,0.014504,0.000472,2.12029704452743e-05,6.90002899211906e-07,4.24059408905487,0.138000579842381
2014,"Maize",2,"West",30,50,"5",0.1,0,60,"",3,180,1.03,30.42,NA,NA,NA,NA,40,1,0.1,0.000146187054917777,29.2374109835553,0.03042,0.00103,0,0,0.03042,0.00103,4.44701021059877e-05,1.5057266656531e-06,8.89402042119753,0.30114533313062
2014,"Maize",2,"West",50,100,"10",0.11,0,150,"",3,180,1.19,37.81,NA,NA,NA,NA,75,1,0.11,6.43223041638217e-05,32.1611520819109,0.041591,0.001309,0,0,0.041591,0.001309,2.4320263204341e-05,7.65435419549479e-07,12.1601316021705,0.382717709774739
2014,"Maize",2,"West",100,128,"1",0.01,0,86,"",3,180,1.29,38.73,NA,NA,NA,NA,114.333333333333,1.02380952380952,0.01,1.01990968547286e-05,2.85574711932401,0.003873,0.000129,0,0,0.003873,0.000129,3.95011021183639e-06,1.31568349425999e-07,1.10603085931419,0.0368391378392797
2014,"Maize",3,"East",0,10,"3",0.08,0,30,"",3,180,1.32,41.31,NA,NA,NA,NA,5,1,0.08,0.000233899287868443,23.3899287868443,0.033048,0.001056,0,0,0.033048,0.001056,9.66237958184537e-05,3.08747059986344e-06,9.66237958184537,0.308747059986344
2014,"Maize",3,"East",10,30,"1",0.21,0,60,"",3,180,0.87,29.99,NA,NA,NA,NA,20,1,0.21,0.000306992815327331,61.3985630654662,0.062979,0.001827,0,0,0.062979,0.001827,9.20671453166666e-05,2.67083749334778e-06,18.4134290633333,0.534167498669556
2014,"Maize",3,"East",30,50,"20",0.06,0,60,"",3,180,1.05,37.68,NA,NA,NA,NA,40,1,0.06,8.7712232950666e-05,17.5424465901332,0.022608,0.00063,0,0,0.022608,0.00063,3.30499693758109e-05,9.20978445981993e-07,6.60999387516219,0.184195689196399
2014,"Maize",3,"East",50,100,"20",0.01,0,142,"",3,180,1.94,40.33,NA,NA,NA,NA,73.6666666666667,0.946666666666667,0.01,6.17691781342718e-06,3.08845890671359,0.004033,0.000194,0,0,0.004033,0.000194,2.49115095415518e-06,1.19832205580487e-07,1.24557547707759,0.0599161027902437
2014,"Maize",3,"East",100,128,"0",0.01,0,40,"",3,180,2.76,32.56,NA,NA,NA,NA,106.666666666667,0.476190476190476,0.01,2.19280582376665e-05,6.13985630654662,0.003256,0.000276,0,0,0.003256,0.000276,7.13977576218421e-06,6.05214407359595e-07,1.99913721341158,0.169460034060687
2014,"Maize",3,"North",0,10,"33",0.03,0,30,"",3,180,1.92,40.41,NA,NA,NA,NA,5,1,0.03,8.7712232950666e-05,8.7712232950666,0.012123,0.000576,0,0,0.012123,0.000576,3.54445133353641e-05,1.68407487265279e-06,3.54445133353641,0.168407487265279
2014,"Maize",3,"North",10,30,"5",0.06,0,60,"",3,180,1.24,33.81,NA,NA,NA,NA,20,1,0.06,8.7712232950666e-05,17.5424465901332,0.020286,0.000744,0,0,0.020286,0.000744,2.96555059606202e-05,1.08763168858826e-06,5.93110119212403,0.217526337717652
2014,"Maize",3,"North",30,50,"0",0.1,0,60,"",3,180,1.21,33.5,NA,NA,NA,NA,40,1,0.1,0.000146187054917777,29.2374109835553,0.0335,0.00121,0,0,0.0335,0.00121,4.89726633974552e-05,1.7688633645051e-06,9.79453267949104,0.353772672901019
2014,"Maize",3,"North",50,100,"0",0.04,0,150,"",3,180,1.39,38.08,NA,NA,NA,NA,75,1,0.04,2.33899287868443e-05,11.6949643934221,0.015232,0.000556,0,0,0.015232,0.000556,8.9068848820303e-06,3.25120010137135e-07,4.45344244101515,0.162560005068568
2014,"Maize",3,"North",100,128,"5",0,0,124,"",3,180,NA,NA,NA,NA,NA,NA,120.666666666667,1.47619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Maize",3,"South",0,10,"15",0.44,0,30,"",3,180,1.87,35.59,NA,NA,NA,NA,5,1,0.44,0.00128644608327643,128.644608327643,0.156596,0.008228,0,0,0.156596,0.008228,0.000457846161038083,2.40565417572693e-05,45.7846161038083,2.40565417572693
2014,"Maize",3,"South",10,30,"4",0.18,0,60,"",3,180,1.45,36.83,NA,NA,NA,NA,20,1,0.18,0.000263136698851998,52.6273397703996,0.066294,0.00261,0,0,0.066294,0.00261,9.69132461871909e-05,3.81548213335397e-06,19.3826492374382,0.763096426670794
2014,"Maize",3,"South",30,50,"1",0.06,0,60,"",3,180,1.21,35.91,NA,NA,NA,NA,40,1,0.06,8.7712232950666e-05,17.5424465901332,0.021546,0.000726,0,0,0.021546,0.000726,3.14974628525842e-05,1.06131801870306e-06,6.29949257051683,0.212263603740612
2014,"Maize",3,"South",50,100,"1",0.21,0,150,"",3,180,1.02,40.38,NA,NA,NA,NA,75,1,0.21,0.000122797126130932,61.3985630654662,0.084798,0.002142,0,0,0.084798,0.002142,4.95854795316705e-05,1.25253068653551e-06,24.7927397658353,0.626265343267755
2014,"Maize",3,"South",100,128,"0",0,0,67,"",3,180,NA,NA,NA,NA,NA,NA,111.166666666667,0.797619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Maize",3,"West",0,10,"5",0.32,0,30,"",3,180,1.6,36.5,NA,NA,NA,NA,5,1,0.32,0.000935597151473771,93.5597151473771,0.1168,0.00512,0,0,0.1168,0.00512,0.000341492960287926,1.49695544235803e-05,34.1492960287926,1.49695544235803
2014,"Maize",3,"West",10,30,"20",0.09,0,60,"",3,180,1.78,40.98,NA,NA,NA,NA,20,1,0.09,0.000131568349425999,26.3136698851998,0.036882,0.001602,0,0,0.036882,0.001602,5.39167095947744e-05,2.34191661978278e-06,10.7833419189549,0.468383323956556
2014,"Maize",3,"West",30,50,"0",0.1,0,60,"",3,180,0.87,29.97,NA,NA,NA,NA,40,1,0.1,0.000146187054917777,29.2374109835553,0.02997,0.00087,0,0,0.02997,0.00087,4.38122603588577e-05,1.27182737778466e-06,8.76245207177153,0.254365475556931
2014,"Maize",3,"West",50,100,"50",0.16,0,150,"",3,180,0.92,35.93,NA,NA,NA,NA,75,1,0.16,9.35597151473771e-05,46.7798575736885,0.057488,0.001472,0,0,0.057488,0.001472,3.36160056524526e-05,8.60749379355869e-07,16.8080028262263,0.430374689677935
2014,"Maize",3,"West",100,128,"0",0.01,0,77,"",3,180,0.91,21.93,NA,NA,NA,NA,112.833333333333,0.916666666666667,0.01,1.13911990845021e-05,3.18953574366058,0.002193,9.1e-05,0,0,0.002193,9.1e-05,2.49808995923131e-06,1.03659911668969e-07,0.699465188584766,0.0290247752673113
2014,"Maize",4,"East",0,10,"5",0.52,0,30,"",3,180,2.03,34.81,NA,NA,NA,NA,5,1,0.52,0.00152034537114488,152.034537114488,0.181012,0.010556,0,0,0.181012,0.010556,0.000529232223695532,3.0863011034241e-05,52.9232223695532,3.0863011034241
2014,"Maize",4,"East",10,30,"4",0.22,0,60,"",3,180,2.32,38.93,NA,NA,NA,NA,20,1,0.22,0.000321611520819109,64.3223041638217,0.085646,0.005104,0,0,0.085646,0.005104,0.000125203365054879,7.46138728300332e-06,25.0406730109758,1.49227745660066
2014,"Maize",4,"East",30,50,"1",0.04,0,60,"",3,180,1.21,33.14,NA,NA,NA,NA,40,1,0.04,5.84748219671107e-05,11.6949643934221,0.013256,0.000484,0,0,0.013256,0.000484,1.93785559999005e-05,7.07545345802039e-07,3.8757111999801,0.141509069160408
2014,"Maize",4,"East",50,100,"75",0.06,0,139,"",3,180,2.23,40.58,NA,NA,NA,NA,73.1666666666667,0.926666666666667,0.06,3.78613955182731e-05,18.9306977591365,0.024348,0.001338,0,0,0.024348,0.001338,1.53641543013152e-05,8.4430912005749e-07,7.68207715065761,0.422154560028745
2014,"Maize",4,"East",100,128,"5",0.02,0,91,"",3,180,2.49,42.2,NA,NA,NA,NA,115.166666666667,1.08333333333333,0.02,1.92774138353112e-05,5.39767587388714,0.00844,0.000498,0,0,0.00844,0.000498,8.13506863850133e-06,4.80007604499249e-07,2.27781921878037,0.13440212925979
2014,"Maize",4,"North",0,10,"3",0.51,0,30,"",3,180,1.58,37.94,NA,NA,NA,NA,5,1,0.51,0.00149110796016132,149.110796016132,0.193494,0.008058,0,0,0.193494,0.008058,0.000565726360085206,2.35595057705489e-05,56.5726360085206,2.35595057705489
2014,"Maize",4,"North",10,30,"5",0.37,0,60,"",3,180,1.02,37.52,NA,NA,NA,NA,20,1,0.37,0.000540892103195774,108.178420639155,0.138824,0.003774,0,0,0.138824,0.003774,0.000202942717119054,5.51709945259689e-06,40.5885434238109,1.10341989051938
2014,"Maize",4,"North",30,50,"0",0.15,0,60,"",3,180,0.97,38.92,NA,NA,NA,NA,40,1,0.15,0.000219280582376665,43.856116475333,0.05838,0.001455,0,0,0.05838,0.001455,8.5344002660998e-05,2.12702164905365e-06,17.0688005321996,0.42540432981073
2014,"Maize",4,"North",50,100,"2",0.2,0,150,"",3,180,1.17,33.46,NA,NA,NA,NA,75,1,0.2,0.000116949643934221,58.4748219671107,0.06692,0.00234,0,0,0.06692,0.00234,3.91313508603905e-05,1.36831083403039e-06,19.5656754301952,0.684155417015195
2014,"Maize",4,"North",100,128,"0",0.01,0,71,"",3,180,2.24,33.07,NA,NA,NA,NA,111.833333333333,0.845238095238095,0.01,1.23538356268544e-05,3.45907397551922,0.003307,0.000224,0,0,0.003307,0.000224,4.08541344180074e-06,2.76725918041538e-07,1.14391576370421,0.0774832570516306
2014,"Maize",4,"South",0,10,"3",0.03,0,30,"",3,180,2.58,43.22,NA,NA,NA,NA,5,1,0.03,8.7712232950666e-05,8.7712232950666,0.012966,0.000774,0,0,0.012966,0.000774,3.79092270812779e-05,2.26297561012718e-06,3.79092270812778,0.226297561012718
2014,"Maize",4,"South",10,30,"10",0.1,0,60,"",3,180,1.41,37.74,NA,NA,NA,NA,20,1,0.1,0.000146187054917777,29.2374109835553,0.03774,0.00141,0,0,0.03774,0.00141,5.51709945259689e-05,2.06123747434065e-06,11.0341989051938,0.41224749486813
2014,"Maize",4,"South",30,50,"0",0.07,0,60,"",3,180,1.49,36.98,NA,NA,NA,NA,40,1,0.07,0.000102330938442444,20.4661876884887,0.025886,0.001043,0,0,0.025886,0.001043,3.78419810360157e-05,1.52473098279241e-06,7.56839620720313,0.304946196558482
2014,"Maize",4,"South",50,100,"0",0.08,0,150,"",3,180,1.48,33.25,NA,NA,NA,NA,75,1,0.08,4.67798575736885e-05,23.3899287868443,0.0266,0.001184,0,0,0.0266,0.001184,1.55543026432514e-05,6.9234189209059e-07,7.77715132162572,0.346170946045295
2014,"Maize",4,"South",100,128,"2",0.02,0,119,"",3,180,1.84,36.23,NA,NA,NA,NA,119.833333333333,1.41666666666667,0.02,1.47415517564145e-05,4.12763449179605,0.007246,0.000368,0,0,0.007246,0.000368,5.34086420134896e-06,2.71244552318026e-07,1.49544197637771,0.0759484746490473
